Query	FD-Tree	Skan	Adaptive Merging	Lazy Adaptive Merging
366	0.124985	0.194659	0.356771	0.249529
367	0.124985	0.194659	0.264784	0.157513
368	0.124985	0.194659	0.292586	0.185308
369	0.124985	0.194659	0.370642	0.265791
370	0.124985	0.194659	0.259991	0.150316
371	0.124985	0.194659	0.283009	0.175745
372	0.124985	0.194659	0.270022	0.162773
373	0.124985	0.194659	0.518704	0.411462
374	0.124985	0.194659	0.258532	0.151283
375	0.124985	0.194659	0.278662	0.172879
376	0.124985	0.194659	0.272441	0.163762
377	0.124985	0.194659	0.300690	0.193477
378	0.124985	0.194659	0.258532	0.151319
379	0.124985	0.194659	0.278669	0.171449
380	0.124985	0.194659	0.270022	0.162795
381	0.124985	0.194659	0.323685	0.216465
382	0.124985	0.194659	0.257572	0.150359
383	0.124985	0.194659	0.263332	0.156105
384	0.124985	0.194659	0.288247	0.190818
385	0.124985	0.194659	0.345221	0.239467
386	0.124985	0.194659	0.255652	0.146980
387	0.124985	0.194659	0.261405	0.154192
388	0.124985	0.194659	0.263785	0.159944
389	0.124985	0.194659	0.271949	0.161343
390	0.124985	0.194659	0.369183	0.266295
391	0.124985	0.194659	0.258532	0.146980
392	0.124985	0.194659	0.258993	0.151773
393	0.124985	0.194659	0.288247	0.181026
394	0.124985	0.194659	0.632688	0.525460
395	0.124985	0.194659	0.254200	0.146980
396	0.124985	0.194659	0.258993	0.151780
397	0.124985	0.194659	0.263778	0.156630
398	0.124985	0.194659	0.268563	0.161357
399	0.124985	0.194659	0.297311	0.190098
400	0.124985	0.194659	0.254200	0.147023
401	0.124985	0.194659	0.258993	0.151830
402	0.124985	0.194659	0.263785	0.156615
403	0.124985	0.194659	0.268563	0.161400
404	0.124985	0.194659	0.244109	0.214110
405	0.124985	0.194659	0.321266	0.136939
406	0.124985	0.194659	0.254193	0.147016
407	0.124985	0.194659	0.254654	0.151816
408	0.124985	0.194659	0.263778	0.152254
409	0.124985	0.194659	0.268563	0.161386
410	0.124985	0.194659	0.341849	0.234657
411	0.124985	0.194659	0.251781	0.147016
412	0.124985	0.194659	0.258986	0.149368
413	0.124985	0.194659	0.262326	0.155127
414	0.124985	0.194659	0.268570	0.136672
415	0.124985	0.194659	0.244102	0.157025
416	0.124985	0.194659	0.364844	0.261970
417	0.124985	0.194659	0.250814	0.143633
418	0.124985	0.194659	0.256567	0.149354
419	0.124985	0.194659	0.262319	0.155113
420	0.124985	0.194659	0.244102	0.136665
421	0.124985	0.194659	0.264224	0.156816
422	0.124985	0.194659	0.749084	0.641863
423	0.124985	0.194659	0.251774	0.144409
424	0.124985	0.194659	0.257527	0.150306
425	0.124985	0.194659	0.244102	0.136730
426	0.124985	0.194659	0.259446	0.152110
427	0.124985	0.194659	0.262772	0.155379
428	0.124985	0.194659	0.295859	0.188512
429	0.124985	0.194659	0.244109	0.136723
430	0.124985	0.194659	0.246475	0.139110
431	0.124985	0.194659	0.256567	0.149181
432	0.124985	0.194659	0.262326	0.135278
433	0.124985	0.194659	0.239762	0.152082
434	0.124985	0.194659	0.265191	0.155357
435	0.124985	0.194659	0.317387	0.212378
436	0.124985	0.194659	0.244102	0.132376
437	0.124985	0.194659	0.246475	0.143399
438	0.124985	0.194659	0.255115	0.147700
439	0.124985	0.194659	0.239770	0.132326
440	0.124985	0.194659	0.260406	0.152970
441	0.124985	0.194659	0.264685	0.157255
442	0.124985	0.194659	0.239770	0.132319
443	0.124985	0.194659	0.339430	0.231979
444	0.124985	0.194659	0.252734	0.145290
445	0.124985	0.194659	0.239762	0.132348
446	0.124985	0.194659	0.253195	0.145830
447	0.124985	0.194659	0.242642	0.135249
448	0.124985	0.194659	0.256067	0.158538
449	0.124985	0.194659	0.264685	0.157356
450	0.124985	0.194659	0.239762	0.132413
451	0.124985	0.194659	0.363385	0.254662
452	0.124985	0.194659	0.242642	0.132484
453	0.124985	0.194659	0.244055	0.141117
454	0.124985	0.194659	0.242642	0.135357
455	0.124985	0.194659	0.251267	0.141606
456	0.124985	0.194659	0.259907	0.135364
457	0.124985	0.194659	0.236383	0.148681
458	0.124985	0.194659	0.264685	0.157421
459	0.124985	0.194659	0.239762	0.132506
460	0.124985	0.194659	0.866432	0.759133
461	0.124985	0.194659	0.238303	0.130968
462	0.124985	0.194659	0.248402	0.141081
463	0.124985	0.194659	0.242650	0.131040
464	0.124985	0.194659	0.248848	0.145895
465	0.124985	0.194659	0.242650	0.135386
466	0.124985	0.194659	0.253648	0.146298
467	0.124985	0.194659	0.242642	0.135307
468	0.124985	0.194659	0.258433	0.151068
469	0.124985	0.194659	0.242650	0.135278
470	0.124985	0.194659	0.287173	0.179787
471	0.124985	0.194659	0.242650	0.130961
472	0.124985	0.194659	0.244063	0.141088
473	0.124985	0.194659	0.238310	0.130939
474	0.124985	0.194659	0.253187	0.144385
475	0.124985	0.194659	0.238310	0.132391
476	0.124985	0.194659	0.256520	0.149134
477	0.124985	0.194659	0.239762	0.129084
478	0.124985	0.194659	0.261313	0.157378
479	0.124985	0.194659	0.236383	0.129055
480	0.124985	0.194659	0.240223	0.132888
481	0.124985	0.194659	0.311135	0.203850
482	0.124985	0.194659	0.242642	0.135321
483	0.124985	0.194659	0.244063	0.136792
484	0.124985	0.194659	0.238310	0.131076
485	0.124985	0.194659	0.251735	0.144457
486	0.124985	0.194659	0.236390	0.129217
487	0.124985	0.194659	0.240230	0.133104
488	0.124985	0.194659	0.253640	0.146363
489	0.124985	0.194659	0.238310	0.131108
490	0.124985	0.194659	0.261313	0.154064
491	0.124985	0.194659	0.236390	0.129354
492	0.124985	0.194659	0.240230	0.133190
493	0.124985	0.194659	0.335083	0.227917
494	0.124985	0.194659	0.238310	0.131266
495	0.124985	0.194659	0.246935	0.139805
496	0.124985	0.194659	0.236390	0.129185
497	0.124985	0.194659	0.240230	0.128865
498	0.124985	0.194659	0.247396	0.144684
499	0.124985	0.194659	0.236383	0.129188
500	0.124985	0.194659	0.240230	0.133190
501	0.124985	0.194659	0.253648	0.146377
