Query	FD-Tree	Skan	Adaptive Merging	Lazy Adaptive Merging
627	0.121520	0.189336	0.198096	0.121831
628	0.121520	0.189336	0.198096	0.121831
629	0.121520	0.189336	0.198110	0.121852
630	0.121520	0.189336	0.204701	0.128429
631	0.121520	0.189336	0.198096	0.121775
632	0.121520	0.189336	0.198096	0.121789
633	0.121520	0.189336	0.198110	0.121754
634	0.121520	0.189336	0.206576	0.130213
635	0.121520	0.189336	0.198096	0.121726
636	0.121520	0.189336	0.198096	0.121964
637	0.121520	0.189336	0.198110	0.121950
638	0.121520	0.189336	0.198096	0.160342
639	0.121520	0.189336	0.236579	0.121859
640	0.121520	0.189336	0.198096	0.135278
641	0.121520	0.189336	0.198110	0.121824
642	0.121520	0.189336	0.198096	0.121810
643	0.121520	0.189336	0.200950	0.124664
644	0.121520	0.189336	0.198110	0.121810
645	0.121520	0.189336	0.198096	0.121810
646	0.121520	0.189336	0.198096	0.121852
647	0.121520	0.189336	0.202826	0.121810
648	0.121520	0.189336	0.198096	0.126554
649	0.121520	0.189336	0.198096	0.121824
650	0.121520	0.189336	0.198110	0.121810
651	0.121520	0.189336	0.198096	0.121810
652	0.121520	0.189336	0.204701	0.128401
653	0.121520	0.189336	0.198096	0.121838
654	0.121520	0.189336	0.198110	0.121824
655	0.121520	0.189336	0.198096	0.121810
656	0.121520	0.189336	0.198110	0.121838
657	0.121520	0.189336	0.206576	0.121719
658	0.121520	0.189336	0.198110	0.130332
659	0.121520	0.189336	0.198096	0.121782
660	0.121520	0.189336	0.198096	0.121824
661	0.121520	0.189336	0.198096	0.121838
662	0.121520	0.189336	0.198096	0.121824
663	0.121520	0.189336	0.245955	0.169662
664	0.121520	0.189336	0.198096	0.121824
665	0.121520	0.189336	0.198096	0.121810
666	0.121520	0.189336	0.198096	0.121838
667	0.121520	0.189336	0.198096	0.121852
668	0.121520	0.189336	0.198096	0.121719
669	0.121520	0.189336	0.200950	0.124706
670	0.121520	0.189336	0.198096	0.121656
671	0.121520	0.189336	0.198096	0.121852
672	0.121520	0.189336	0.198096	0.121838
673	0.121520	0.189336	0.198096	0.121677
674	0.121520	0.189336	0.198096	0.121670
675	0.121520	0.189336	0.202840	0.126582
676	0.121520	0.189336	0.198110	0.121761
677	0.121520	0.189336	0.198096	0.121803
678	0.121520	0.189336	0.198096	0.121838
679	0.121520	0.189336	0.198096	0.121852
680	0.121520	0.189336	0.198096	0.121838
681	0.121520	0.189336	0.198096	0.128345
682	0.121520	0.189336	0.204701	0.121684
683	0.121520	0.189336	0.198096	0.121670
684	0.121520	0.189336	0.198096	0.121670
685	0.121520	0.189336	0.198096	0.121670
686	0.121520	0.189336	0.198096	0.121670
687	0.121520	0.189336	0.198096	0.121670
688	0.121520	0.189336	0.198096	0.121684
689	0.121520	0.189336	0.206590	0.130164
690	0.121520	0.189336	0.198096	0.121670
691	0.121520	0.189336	0.198096	0.121684
692	0.121520	0.189336	0.198096	0.121782
693	0.121520	0.189336	0.198096	0.121684
694	0.121520	0.189336	0.198096	0.121670
695	0.121520	0.189336	0.198096	0.121698
696	0.121520	0.189336	0.198096	0.225784
697	0.121520	0.189336	0.302210	0.121670
698	0.121520	0.189336	0.198096	0.121719
699	0.121520	0.189336	0.198096	0.121670
700	0.121520	0.189336	0.198096	0.121684
701	0.121520	0.189336	0.198110	0.121684
702	0.121520	0.189336	0.198110	0.121684
703	0.121520	0.189336	0.198096	0.121698
704	0.121520	0.189336	0.200950	0.135124
705	0.121520	0.189336	0.198096	0.124510
706	0.121520	0.189336	0.198096	0.121684
707	0.121520	0.189336	0.198096	0.121698
708	0.121520	0.189336	0.198096	0.121712
709	0.121520	0.189336	0.198096	0.121698
710	0.121520	0.189336	0.198096	0.121698
711	0.121520	0.189336	0.198110	0.121684
712	0.121520	0.189336	0.198096	0.121698
713	0.121520	0.189336	0.198096	0.121726
714	0.121520	0.189336	0.202826	0.126428
715	0.121520	0.189336	0.198096	0.121698
716	0.121520	0.189336	0.198096	0.121698
717	0.121520	0.189336	0.198110	0.121698
718	0.121520	0.189336	0.198110	0.121698
719	0.121520	0.189336	0.198110	0.121698
720	0.121520	0.189336	0.198096	0.121698
721	0.121520	0.189336	0.198096	0.121698
722	0.121520	0.189336	0.198096	0.121726
723	0.121520	0.189336	0.198096	0.121712
724	0.121520	0.189336	0.204701	0.128317
725	0.121520	0.189336	0.198096	0.121726
726	0.121520	0.189336	0.198096	0.121698
727	0.121520	0.189336	0.198096	0.121712
728	0.121520	0.189336	0.198096	0.121698
729	0.121520	0.189336	0.198096	0.121712
730	0.121520	0.189336	0.198096	0.121712
731	0.121520	0.189336	0.198110	0.121712
732	0.121520	0.189336	0.198096	0.121712
733	0.121520	0.189336	0.198096	0.121712
734	0.121520	0.189336	0.198096	0.121712
735	0.121520	0.189336	0.206576	0.130206
736	0.121520	0.189336	0.198096	0.121712
737	0.121520	0.189336	0.198096	0.121726
738	0.121520	0.189336	0.198096	0.121712
739	0.121520	0.189336	0.198096	0.121712
740	0.121520	0.189336	0.198096	0.121698
741	0.121520	0.189336	0.198096	0.121726
742	0.121520	0.189336	0.198110	0.121712
743	0.121520	0.189336	0.198096	0.121740
744	0.121520	0.189336	0.198096	0.121726
745	0.121520	0.189336	0.198096	0.121726
746	0.121520	0.189336	0.198096	0.121712
747	0.121520	0.189336	0.198096	0.121726
748	0.121520	0.189336	0.217827	0.141457
749	0.121520	0.189336	0.198096	0.121726
750	0.121520	0.189336	0.198096	0.121726
751	0.121520	0.189336	0.198096	0.121726
752	0.121520	0.189336	0.198110	0.121726
753	0.121520	0.189336	0.198096	0.121740
754	0.121520	0.189336	0.198096	0.121740
755	0.121520	0.189336	0.198096	0.121726
756	0.121520	0.189336	0.198096	0.121726
757	0.121520	0.189336	0.198110	0.121740
758	0.121520	0.189336	0.198096	0.121726
759	0.121520	0.189336	0.198096	0.121740
760	0.121520	0.189336	0.198096	0.121740
761	0.121520	0.189336	0.198096	0.121740
762	0.121520	0.189336	0.200950	0.124580
763	0.121520	0.189336	0.198096	0.121740
764	0.121520	0.189336	0.198096	0.121754
765	0.121520	0.189336	0.198096	0.121726
766	0.121520	0.189336	0.198096	0.121740
767	0.121520	0.189336	0.198117	0.121740
768	0.121520	0.189336	0.198096	0.135180
769	0.121520	0.189336	0.198096	0.121726
770	0.121520	0.189336	0.198096	0.121726
771	0.121520	0.189336	0.198110	0.121754
772	0.121520	0.189336	0.198096	0.121740
773	0.121520	0.189336	0.198110	0.121754
774	0.121520	0.189336	0.198117	0.121740
775	0.121520	0.189336	0.198096	0.121740
776	0.121520	0.189336	0.198117	0.121740
777	0.121520	0.189336	0.198096	0.121740
778	0.121520	0.189336	0.198096	0.121754
779	0.121520	0.189336	0.202826	0.126470
780	0.121520	0.189336	0.198096	0.121726
781	0.121520	0.189336	0.198117	0.121740
782	0.121520	0.189336	0.198096	0.121754
783	0.121520	0.189336	0.198096	0.121754
784	0.121520	0.189336	0.198110	0.121740
785	0.121520	0.189336	0.198117	0.121740
786	0.121520	0.189336	0.198117	0.121740
787	0.121520	0.189336	0.198110	0.121754
788	0.121520	0.189336	0.198096	0.121754
789	0.121520	0.189336	0.198096	0.121740
790	0.121520	0.189336	0.198096	0.121740
791	0.121520	0.189336	0.198117	0.121740
792	0.121520	0.189336	0.198096	0.121754
793	0.121520	0.189336	0.198096	0.121754
794	0.121520	0.189336	0.198096	0.121754
795	0.121520	0.189336	0.198117	0.121740
796	0.121520	0.189336	0.198117	0.121754
797	0.121520	0.189336	0.198117	0.121740
798	0.121520	0.189336	0.198096	0.121754
799	0.121520	0.189336	0.204722	0.121754
800	0.121520	0.189336	0.198117	0.128345
801	0.121520	0.189336	0.198117	0.121754
802	0.121520	0.189336	0.198117	0.121754
803	0.121520	0.189336	0.198110	0.121754
804	0.121520	0.189336	0.198117	0.121754
805	0.121520	0.189336	0.198117	0.121768
806	0.121520	0.189336	0.198117	0.121754
807	0.121520	0.189336	0.198117	0.121754
808	0.121520	0.189336	0.198110	0.121754
809	0.121520	0.189336	0.198131	0.121768
810	0.121520	0.189336	0.198117	0.121754
811	0.121520	0.189336	0.198117	0.121754
812	0.121520	0.189336	0.198117	0.121754
813	0.121520	0.189336	0.198117	0.121768
814	0.121520	0.189336	0.198117	0.121754
815	0.121520	0.189336	0.198117	0.121768
816	0.121520	0.189336	0.198110	0.121754
817	0.121520	0.189336	0.198117	0.121754
818	0.121520	0.189336	0.198131	0.121768
819	0.121520	0.189336	0.198110	0.121754
820	0.121520	0.189336	0.198117	0.121754
821	0.121520	0.189336	0.198110	0.121754
822	0.121520	0.189336	0.198117	0.121768
823	0.121520	0.189336	0.198096	0.121768
824	0.121520	0.189336	0.198131	0.121754
825	0.121520	0.189336	0.206590	0.121768
826	0.121520	0.189336	0.198110	0.130248
827	0.121520	0.189336	0.198117	0.121754
828	0.121520	0.189336	0.198110	0.121768
829	0.121520	0.189336	0.198110	0.121768
830	0.121520	0.189336	0.198117	0.121754
831	0.121520	0.189336	0.198117	0.121768
832	0.121520	0.189336	0.198110	0.135208
833	0.121520	0.189336	0.198117	0.121768
834	0.121520	0.189336	0.198110	0.121754
835	0.121520	0.189336	0.198131	0.121754
836	0.121520	0.189336	0.198110	0.121768
837	0.121520	0.189336	0.198131	0.121768
838	0.121520	0.189336	0.198117	0.121768
839	0.121520	0.189336	0.198110	0.121768
840	0.121520	0.189336	0.198110	0.121782
841	0.121520	0.189336	0.198110	0.121768
842	0.121520	0.189336	0.198110	0.121754
843	0.121520	0.189336	0.198110	0.121754
844	0.121520	0.189336	0.198124	0.121768
845	0.121520	0.189336	0.198117	0.121768
846	0.121520	0.189336	0.198117	0.121768
847	0.121520	0.189336	0.198110	0.121768
848	0.121520	0.189336	0.198131	0.121768
849	0.121520	0.189336	0.198110	0.121768
850	0.121520	0.189336	0.198110	0.121768
851	0.121520	0.189336	0.198110	0.121768
852	0.121520	0.189336	0.198110	0.121768
853	0.121520	0.189336	0.198110	0.121768
854	0.121520	0.189336	0.198124	0.121754
855	0.121520	0.189336	0.198131	0.121768
856	0.121520	0.189336	0.198110	0.121768
857	0.121520	0.189336	0.198131	0.121761
858	0.121520	0.189336	0.198110	0.121768
859	0.121520	0.189336	0.198110	0.121768
860	0.121520	0.189336	0.198103	0.121754
861	0.121520	0.189336	0.227224	0.150875
862	0.121520	0.189336	0.198110	0.121768
863	0.121520	0.189336	0.198131	0.121768
864	0.121520	0.189336	0.198110	0.121768
865	0.121520	0.189336	0.198110	0.121768
866	0.121520	0.189336	0.198124	0.121768
867	0.121520	0.189336	0.198131	0.121768
868	0.121520	0.189336	0.198110	0.121768
869	0.121520	0.189336	0.198110	0.121768
870	0.121520	0.189336	0.198110	0.121768
871	0.121520	0.189336	0.198110	0.121768
872	0.121520	0.189336	0.198110	0.121782
873	0.121520	0.189336	0.198124	0.121768
874	0.121520	0.189336	0.198110	0.121768
875	0.121520	0.189336	0.198103	0.121768
876	0.121520	0.189336	0.198110	0.121768
877	0.121520	0.189336	0.198110	0.121782
878	0.121520	0.189336	0.198110	0.121782
879	0.121520	0.189336	0.198110	0.121768
880	0.121520	0.189336	0.198124	0.121768
881	0.121520	0.189336	0.198103	0.121768
882	0.121520	0.189336	0.198110	0.121782
883	0.121520	0.189336	0.198110	0.121768
884	0.121520	0.189336	0.198110	0.121768
885	0.121520	0.189336	0.198110	0.121768
886	0.121520	0.189336	0.198124	0.121768
887	0.121520	0.189336	0.198110	0.121768
888	0.121520	0.189336	0.198110	0.121782
889	0.121520	0.189336	0.198110	0.121782
890	0.121520	0.189336	0.198124	0.121782
891	0.121520	0.189336	0.198103	0.121782
892	0.121520	0.189336	0.198124	0.121782
893	0.121520	0.189336	0.198103	0.121768
894	0.121520	0.189336	0.198124	0.121782
895	0.121520	0.189336	0.198124	0.121698
896	0.121520	0.189336	0.198110	0.135208
897	0.121520	0.189336	0.198103	0.121761
898	0.121520	0.189336	0.198103	0.121782
899	0.121520	0.189336	0.198110	0.121782
900	0.121520	0.189336	0.198103	0.121782
901	0.121520	0.189336	0.198103	0.121782
902	0.121520	0.189336	0.198124	0.121761
903	0.121520	0.189336	0.198103	0.121747
904	0.121520	0.189336	0.198103	0.121747
905	0.121520	0.189336	0.198103	0.121761
906	0.121520	0.189336	0.198124	0.121747
907	0.121520	0.189336	0.198110	0.121761
908	0.121520	0.189336	0.198124	0.121761
909	0.121520	0.189336	0.198110	0.121761
910	0.121520	0.189336	0.198124	0.121747
911	0.121520	0.189336	0.198103	0.121677
912	0.121520	0.189336	0.198103	0.121761
913	0.121520	0.189336	0.200964	0.124615
914	0.121520	0.189336	0.198103	0.121747
915	0.121520	0.189336	0.198103	0.121761
916	0.121520	0.189336	0.198103	0.121747
917	0.121520	0.189336	0.198110	0.121761
918	0.121520	0.189336	0.198103	0.121747
919	0.121520	0.189336	0.198110	0.121698
920	0.121520	0.189336	0.198124	0.121719
921	0.121520	0.189336	0.198110	0.121761
922	0.121520	0.189336	0.198103	0.121761
923	0.121520	0.189336	0.198103	0.121761
924	0.121520	0.189336	0.202833	0.126491
